Code,Town_Japanese,Prefecture_Town_Japanese,Prefecture_English,Prefecture_Town_English,Town_English,SP,WP,BP,Redundancy,Diversity,PV_output_2018,Windspeed_2018,PercentForest_cover,PercentEmployment_EGHW_2009,Population_2010,Area_inhabitable_2010,Land_price_residential_2009,ku_LDP_voteshare_2012,Crime_Rate_2008,Income_taxable_per_capita_2010,Unemployment_2010,Financial_Str_Index_2010,PercentChange_CO2_industry_2000_03
23207,???,??? ???,Aichi,Aichi-ken Toyokawa-shi,Toyokawa-shi,728,0,0,729,2,1405,6.46,36.43545879,0.091244888,181928,10169,,44.7463599,16.80884746,1359983.219,5.1,97,12.77
23208,???,??? ???,Aichi,Aichi-ken Tsushima-shi,Tsushima-shi,150,0,0,150,1,1372,5.82,0,0.183885501,65258,2508,71800,39.40048496,19.6144534,1335839.345,5.8,77,-11.15
23209,???,??? ???,Aichi,Aichi-ken Hekinan-shi,Hekinan-shi,103,0,1,109,3,1405,6.5,0,0.370740648,72018,3586,83000,40.31032454,14.66300092,1494527.965,3.6,145,19.49
23210,???,??? ???,Aichi,Aichi-ken Kariya-shi,Kariya-shi,124,0,0,124,1,1395,5.83,0.991080278,0.25997901,145781,4996,124400,40.31032454,21.6077541,1708374.006,3.8,145,15.39
23211,???,??? ???,Aichi,Aichi-ken Toyota-shi,Toyota-shi,1018,0,0,1018,1,1387,5.23,68.10674274,0.153029631,421487,28842,71100,41.02642407,15.18196291,1693823.259,4,158,-12.59
23212,???,??? ???,Aichi,Aichi-ken Anjo-shi,Anjo-shi,207,0,0,208,2,1399,5.94,0,0.102971051,178691,8601,119100,40.31032454,18.18782143,1619942.997,3.8,137,-0.68
23213,???,??? ???,Aichi,Aichi-ken Nishio-shi,Nishio-shi,981,6,1,988,3,1413,6.85,15.61057752,0.095584944,165298,13508,,32.33937037,13.79932002,1503539.408,5,,-3.02
23214,???,??? ???,Aichi,Aichi-ken Gamagori-shi,Gamagori-shi,200,0,0,200,1,1396,7.35,30.45238514,0.072949215,82249,3947,81800,44.7463599,16.21904218,1336167.564,5,89,1.22
23215,???,??? ???,Aichi,Aichi-ken Inuyama-shi,Inuyama-shi,180,0,0,180,1,1369,5.05,45.03134587,0.115694566,75198,4101,80300,49.12600522,11.95510519,1373136.267,4.9,98,2.24
23216,???,??? ???,Aichi,Aichi-ken Tokoname-shi,Tokoname-shi,342,1,0,343,2,1379,6.73,8.430702858,0.171351489,54858,5054,57700,46.7265086,12.76021729,1335350.013,3.8,110,-16.48
23217,???,??? ???,Aichi,Aichi-ken Konan-shi,Konan-shi,251,0,0,251,1,1376,4.89,0,0.044119122,99730,3017,78600,41.43833265,18.59019352,1366580.798,5.3,87,1
23219,???,??? ???,Aichi,Aichi-ken Komaki-shi,Komaki-shi,281,0,1,284,4,1374,5.05,10.99968163,0.229046027,147132,5550,87200,49.12600522,22.08900851,1531137.312,6.3,136,-51.7
23220,???,??? ???,Aichi,Aichi-ken Inazawa-shi,Inazawa-shi,843,0,0,843,1,1382,5.56,0,0.087216546,136442,7930,69400,39.40048496,18.53534835,1408227.76,4.9,98,32.87
23221,???,??? ???,Aichi,Aichi-ken Shinshiro-shi,Shinshiro-shi,584,0,0,585,2,1371,6.63,83.39078156,0.162441842,49864,8222,38200,44.7463599,8.783892187,1280145.997,4.5,63,-1.02
23222,???,??? ???,Aichi,Aichi-ken Tokai-shi,Tokai-shi,87,0,0,88,2,1384,6.12,1.937269373,0.182932491,107690,4248,90500,46.7265086,16.45463831,1537774.204,5.6,145,50.26
23223,???,??? ???,Aichi,Aichi-ken Obu-shi,Obu-shi,108,0,0,108,1,1393,5.88,3.236342043,0.021114617,85249,3252,110400,42.84311557,17.46648055,1648881.911,4,125,1.63
23224,???,??? ???,Aichi,Aichi-ken Chita-shi,Chita-shi,112,1,0,114,3,1379,6.32,5.506993007,0.769158173,84768,4314,83700,46.7265086,10.57002643,1512313.078,4.3,106,29.54
23225,???,??? ???,Aichi,Aichi-ken Chiryu-shi,Chiryu-shi,75,0,0,75,1,1395,5.75,0,0.036550776,68398,1634,118400,40.31032454,23.69952338,1614942.703,4.8,114,29.41
23226,????,??? ????,Aichi,Aichi-ken Owariasahi-shi,Owariasahi-shi,48,0,0,48,1,1380,5.42,14.170233,0.353709638,81140,1795,101600,42.84311557,14.53044121,1594311.573,4.6,98,-15.88
23227,???,??? ???,Aichi,Aichi-ken Takahama-shi,Takahama-shi,55,0,0,55,1,1393,6.19,0,0.018170668,44027,1300,84300,40.31032454,18.60222136,1445055.693,4.5,109,6.95
23228,???,??? ???,Aichi,Aichi-ken Iwakura-shi,Iwakura-shi,77,0,0,77,1,1376,5.17,0,0.411913815,47340,1049,103500,41.43833265,23.51077313,1456116.772,5.7,84,6.2
23229,???,??? ???,Aichi,Aichi-ken Toyoake-shi,Toyoake-shi,116,0,0,116,1,1390,5.65,4.874892148,0.014337945,69745,2203,99800,42.84311557,19.24152269,1514781.848,4.4,97,39.22
23230,???,??? ???,Aichi,Aichi-ken Nisshin-shi,Nisshin-shi,82,0,0,82,1,1387,5.51,19.16905444,0.282536178,84237,2778,100300,42.84311557,16.64351769,1786545.046,3.6,114,4.84
23231,???,??? ???,Aichi,Aichi-ken Tahara-shi,Tahara-shi,493,5,3,502,4,1431,7.47,28.46777183,0.140364011,64119,13459,36000,36.57124381,8.577800652,1416785.82,2.6,130,306.14
23232,???,??? ???,Aichi,Aichi-ken Aisai-shi,Aisai-shi,311,0,0,311,1,1376,5.93,0,0.100033858,64978,6663,72000,39.40048496,12.57348641,1307918.388,5.6,73,-18.33
23233,???,??? ???,Aichi,Aichi-ken Kiyosu-shi,Kiyosu-shi,41,0,0,41,1,1374,5.74,0,0.004562252,65757,1732,,31.96868669,20.8190763,1452729.976,5.2,106,-10.72
23234,?????,??? ?????,Aichi,Aichi-ken Kitanagoya-shi,Kitanagoya-shi,83,0,0,83,1,1373,5.55,0,0.060070368,81571,1837,107500,31.96868669,23.68488801,1443426.855,5.4,103,-15.89
23235,???,??? ???,Aichi,Aichi-ken Yatomi-shi,Yatomi-shi,130,0,0,130,1,1374,6.07,0.183973835,0,43272,4883,69800,39.40048496,18.27971899,1458861.412,4.3,106,0.25
23236,????,??? ????,Aichi,Aichi-ken Miyoshi-shi,Miyoshi-shi,88,0,0,88,1,1398,5.54,5.13858611,0.001663949,60098,3019,,37.30648825,18.71942494,1664510.965,3.2,164,#N/A
23237,???,??? ???,Aichi,Aichi-ken Ama-shi,Ama-shi,147,0,0,147,1,1383,5.79,0,0.066886547,86714,2759,,39.40048496,17.65574186,1316048.943,5.1,84,#N/A
23238,????,??? ????,Aichi,Aichi-ken Nagakute-shi,Nagakute-shi,62,0,0,62,1,1384,5.45,20.79851439,0.013455846,52022,1670,,42.84311557,20.81811541,1735926.819,3.8,,#N/A
23302,???,??? ???,Aichi,Aichi-ken Togo-cho,Togo-cho,58,0,0,58,1,1395,5.55,7.598447033,0.277173783,41851,1661,83900,42.84311557,13.23743758,1579769.014,4.7,99,12.31
23342,???,??? ???,Aichi,Aichi-ken Toyoyama-cho,Toyoyama-cho,11,0,0,11,1,1372,5.46,0,0,14405,619,93500,31.96868669,26.24088858,1382456.439,5.5,126,-29.19
23361,???,??? ???,Aichi,Aichi-ken Oguchi-cho,Oguchi-cho,51,0,0,51,1,1373,4.94,0,0.115833556,22446,1358,64500,41.43833265,19.6026018,1452748.508,5.3,142,0.58
23362,???,??? ???,Aichi,Aichi-ken Fuso-cho,Fuso-cho,68,0,0,68,1,1370,4.92,0,0,33558,1118,68900,41.43833265,17.10471423,1395476.578,5.4,91,-7.09
23424,???,??? ???,Aichi,Aichi-ken Oharu-cho,Oharu-cho,21,0,0,21,1,1381,5.8,0,0.230838714,29891,659,81800,39.40048496,21.6453113,1335944.833,5.5,93,-18.77
23425,???,??? ???,Aichi,Aichi-ken Kanie-cho,Kanie-cho,33,0,0,33,1,1382,6.02,0,0.209877889,36688,1110,89200,39.40048496,21.99629307,1509282.981,5.8,95,-8.49
23427,???,??? ???,Aichi,Aichi-ken Tobishima-mura,Tobishima-mura,63,0,0,63,1,1369,6.19,0,1.790055249,4525,2253,,39.40048496,44.64088398,1548197.127,2.1,255,58.5
23441,????,??? ????,Aichi,Aichi-ken Agui-cho,Agui-cho,138,0,0,138,1,1401,6.29,6.64160401,0.070682479,25466,2228,66300,46.7265086,14.41137203,1455652.085,4.3,88,-24.55
23442,???,??? ???,Aichi,Aichi-ken Higashiura-cho,Higashiura-cho,190,0,0,190,1,1397,5.93,5.276705277,0.046184739,49800,2937,80200,46.7265086,13.7751004,1481212.831,4.6,106,-6.8
23445,????,??? ????,Aichi,Aichi-ken Minamichita-cho,Minamichita-cho,118,6,0,124,2,1387,7.1,28.19037657,0.053530585,20549,2742,30600,46.7265086,11.53340795,1091665.677,3.6,58,3.71
23446,???,??? ???,Aichi,Aichi-ken Mihama-cho,Mihama-cho,33,0,0,34,2,1411,7.06,24.72515628,0.027802049,25178,3479,42900,46.7265086,15.13225832,1242085.313,4.5,75,-20.93
23447,???,??? ???,Aichi,Aichi-ken Taketoyo-cho,Taketoyo-cho,215,0,1,217,3,1411,6.79,10.5344694,0.12497642,42408,2304,72900,46.7265086,10.32823995,1422963.521,5.4,123,-21.29
23501,???,??? ???,Aichi,Aichi-ken Kota-cho,Kota-cho,68,0,0,68,1,1394,7.23,42.92004227,0.087002373,37930,3222,90900,32.33937037,14.44766675,1451620.722,3.9,138,-2.37
23561,???,??? ???,Aichi,Aichi-ken Shitara-cho,Shitara-cho,80,0,0,80,1,1313,6.54,89.94013725,0.242676374,5769,2621,10200,44.7463599,4.853527474,1116967.759,2.2,29,-16.62
23562,???,??? ???,Aichi,Aichi-ken Toei-cho,Toei-cho,11,0,0,11,1,1354,6.24,90.72123177,0.186318871,3757,1145,14600,44.7463599,3.460207612,985132.5526,4.4,22,-23.03
23563,???,??? ???,Aichi,Aichi-ken Toyone-mura,Toyone-mura,4,0,0,6,2,1304,6.38,92.88050799,0.673652695,1336,1077,4700,44.7463599,3.74251497,1030310.629,1.1,32,-37.8
24201,??,??? ??,Mie,Mie-ken Tsu-shi,Tsu-shi,2768,3,3,2791,5,1351,6.07,58.30812735,0.390906609,285746,29037,39300,52.42580956,14.9153444,1396798.933,5.4,76,-14.94
24202,????,??? ????,Mie,Mie-ken Yokkaichi-shi,Yokkaichi-shi,1683,0,0,1683,1,1361,6.19,14.27668061,0.288205975,307766,17498,53700,28.30163349,16.32084116,1475452.62,4.4,106,-40.69
24203,???,??? ???,Mie,Mie-ken Ise-shi,Ise-shi,747,0,0,747,1,1337,7.32,52.70224908,0.177322658,130271,9802,44500,58.87373699,12.23603104,1255004.176,6.2,67,-14.29
24204,???,??? ???,Mie,Mie-ken Matsusaka-shi,Matsusaka-shi,1981,0,7,1988,2,1345,6.1,68.40021162,0.191052096,168017,19609,40200,57.531895,12.77846885,1221221.055,5.4,65,-36.5
24205,???,??? ???,Mie,Mie-ken Kuwana-shi,Kuwana-shi,351,0,1,352,2,1361,6.22,23.4389869,0.253760068,140290,10404,56400,27.78618459,16.537173,1495891.96,4.9,94,12.16
24207,???,??? ???,Mie,Mie-ken Suzuka-shi,Suzuka-shi,1496,0,1,1497,2,1368,6.09,18.42091745,0.119923931,199293,15876,46600,28.81708239,18.00866062,1396075.547,4.8,98,-32.74
24208,???,??? ???,Mie,Mie-ken Nabari-shi,Nabari-shi,750,0,0,750,1,1279,6.4,52.9824291,0.298938767,80284,5923,33700,47.31972413,9.678142594,1321151.151,6.3,77,6.35
24209,???,??? ???,Mie,Mie-ken Owase-shi,Owase-shi,33,0,0,35,2,1320,6.53,90.89355974,0.419308142,20033,1745,29900,58.87373699,9.733939001,1086374.233,5,41,27.26
24210,???,??? ???,Mie,Mie-ken Kameyama-shi,Kameyama-shi,305,0,0,305,1,1325,5.97,63.57969724,0.078396017,51023,6688,32200,28.81708239,11.97499167,1301358.956,4.2,128,-4.31
24211,???,??? ???,Mie,Mie-ken Toba-shi,Toba-shi,250,0,0,250,1,1349,7.56,69.37679415,0.121296944,21435,3311,35400,58.87373699,8.490786098,976107.0212,4.7,50,-48.65
24212,???,??? ???,Mie,Mie-ken Kumano-shi,Kumano-shi,107,0,0,107,1,1375,5.91,87.51438589,0.106805005,19662,4624,29000,58.87373699,10.57878141,895896.3483,6.7,29,230.81
24214,????,??? ????,Mie,Mie-ken Inabe-shi,Inabe-shi,1017,0,0,1018,2,1316,5.79,58.3750797,0.067857456,45684,9220,22600,27.78618459,10.70396638,1333367.547,4.4,92,32.02
24215,???,??? ???,Mie,Mie-ken Shima-shi,Shima-shi,914,0,0,914,1,1384,6.93,58.06810594,0.157238454,54694,7517,22800,58.87373699,8.117892273,956511.1895,6.9,49,-11.18
24216,???,??? ???,Mie,Mie-ken Iga-shi,Iga-shi,1357,25,7,1389,3,1282,6.48,60.81480553,0.19340171,97207,21131,26300,47.31972413,12.12875616,1188375.045,4.5,69,-39.05
24303,????,??? ????,Mie,Mie-ken Kisosaki-cho,Kisosaki-cho,56,0,0,56,1,1378,6.18,0,0.014587892,6855,1572,52100,27.78618459,14.87964989,1277434.427,6.1,56,-3.75
24324,???,??? ???,Mie,Mie-ken Toin-cho,Toin-cho,118,0,0,118,1,1336,5.63,7.943512798,0.031175714,25661,2086,39100,27.78618459,7.677019602,1482679.747,4.5,79,-0.16
24341,???,??? ???,Mie,Mie-ken Komono-cho,Komono-cho,501,0,0,501,1,1241,6.76,50.4630929,0.10005503,39978,5253,39400,27.78618459,9.380159087,1383527.54,3.6,80,-21.12
24343,???,??? ???,Mie,Mie-ken Asahi-cho,Asahi-cho,19,0,0,22,2,1366,6.21,13.52253756,0.09349678,9626,517,44200,46.05587379,14.6478288,1501236.235,4.4,90,-2.82
24344,???,??? ???,Mie,Mie-ken Kawagoe-cho,Kawagoe-cho,108,1,0,109,2,1358,6.27,0,1.785331715,14003,871,44500,27.78618459,23.92344498,1378276.441,5.4,149,-7.46
24441,???,??? ???,Mie,Mie-ken Taki-cho,Taki-cho,470,0,3,473,2,1306,6.19,57.37132887,0.174893121,15438,4376,13500,57.531895,9.327633113,1130488.6,3.7,70,-14.4
24442,???,??? ???,Mie,Mie-ken Meiwa-cho,Meiwa-cho,557,0,0,557,1,1366,6.38,8.748778104,0.052555512,22833,3723,27600,51.11081492,10.64249113,1201908.86,5.5,57,-18.82
24443,???,??? ???,Mie,Mie-ken Odai-cho,Odai-cho,597,0,0,597,1,1211,6.79,92.54973274,0.595238095,10416,2701,10900,57.531895,7.680491551,1020372.312,5.4,28,20.06
24461,???,??? ???,Mie,Mie-ken Tamaki-cho,Tamaki-cho,256,0,0,256,1,1341,6.74,31.46067416,0.111132902,15297,2803,25700,58.87373699,7.321697065,1178990.325,4.1,68,19.08
24470,???,??? ???,Mie,Mie-ken Watarai-cho,Watarai-cho,271,13,0,284,2,1300,7.64,84.62621323,0.069028992,8692,2079,12000,58.87373699,5.522319374,1118452.6,4.9,33,-11.89
24471,???,??? ???,Mie,Mie-ken Taiki-cho,Taiki-cho,180,0,0,180,1,1279,7.2,90.60974565,0.121876904,9846,2192,11800,58.87373699,5.078204347,902125.0254,5.8,21,-12.68
24472,????,??? ????,Mie,Mie-ken Minamiise-cho,Minamiise-cho,250,0,0,250,1,1326,7.36,84.66952013,0.047326077,14791,3713,15400,58.87373699,6.152389967,904902.8463,6.7,24,-32.06
24543,???,??? ???,Mie,Mie-ken Kihoku-cho,Kihoku-cho,305,0,0,305,1,1255,6.1,87.66974048,0.118209661,18611,2992,28400,58.87373699,10.85379614,955908.8174,6.4,30,-6.09
24561,???,??? ???,Mie,Mie-ken Mihama-cho,Mihama-cho,134,0,0,134,1,1365,5.7,64.51064794,0.053327645,9376,3111,27200,58.87373699,10.55887372,898804.9275,4.2,27,-29.57
24562,???,??? ???,Mie,Mie-ken Kiho-cho,Kiho-cho,61,0,0,61,1,1325,6.16,76.17373839,0.033624748,11896,1889,31300,58.87373699,6.136516476,901103.228,6.9,37,-22.07
25201,???,??? ???,Shiga,Shiga-ken Otsu-shi,Otsu-shi,733,0,0,734,2,1219,5.85,54.19306184,0.313357067,337634,12042,89800,34.87198897,10.5439618,1451270.062,5.1,84,-50.22
25202,???,??? ???,Shiga,Shiga-ken Hikone-shi,Hikone-shi,452,0,0,452,1,1241,6.25,12.99532615,0.291558187,112156,7242,58700,43.29629821,13.24048647,1307959.993,4.7,78,-9.31
25203,???,??? ???,Shiga,Shiga-ken Nagahama-shi,Nagahama-shi,338,0,0,339,2,1273,5.86,54.76578681,0.082171255,124131,16440,,43.29629821,10.0941747,1205024.257,5.1,59,-27.41
25204,?????,??? ?????,Shiga,Shiga-ken Omihachiman-shi,Omihachiman-shi,263,0,0,263,1,1290,6.16,10.94199222,0.080745798,81738,7963,,32.79111607,13.45763292,1276440.175,6.8,70,-58.53
25206,???,??? ???,Shiga,Shiga-ken Kusatsu-shi,Kusatsu-shi,110,0,1,111,2,1270,5.92,3.769140165,0.20401302,130874,4533,95400,37.74821468,15.31243792,1411467.641,4.9,96,-34.73
25207,???,??? ???,Shiga,Shiga-ken Moriyama-shi,Moriyama-shi,92,0,0,92,1,1285,5.83,0.394760452,0.053552769,76560,4487,92500,37.74821468,10.14890282,1449413.14,5,89,-44.02
25208,???,??? ???,Shiga,Shiga-ken Ritto-shi,Ritto-shi,127,0,0,127,1,1269,6.41,43.507109,0,63655,2925,68800,37.74821468,10.28984369,1534522.96,5.2,106,84.8
25209,???,??? ???,Shiga,Shiga-ken Koka-shi,Koka-shi,938,0,0,938,1,1272,6.7,67.29431792,0.108948913,92704,15174,29500,32.79111607,10.09665171,1231290.311,4.5,79,-28.87
25210,???,??? ???,Shiga,Shiga-ken Yasu-shi,Yasu-shi,152,0,0,152,1,1284,5.96,15.62071117,0.098088279,49955,4784,74400,37.74821468,9.508557702,1420846.081,4.5,89,-11.79
25211,???,??? ???,Shiga,Shiga-ken Konan-shi,Konan-shi,150,0,0,150,1,1265,6.71,52.95786636,0.051268905,54614,3305,50300,32.79111607,10.8946424,1347374.153,5.8,95,-3.96
25212,???,??? ???,Shiga,Shiga-ken Takashima-shi,Takashima-shi,864,1,0,865,2,1212,6.14,55.6031746,0.169569028,52486,11797,23100,34.87198897,8.345082498,1090300.766,5.2,43,-13.41
25213,????,??? ????,Shiga,Shiga-ken Higashiomi-shi,Higashiomi-shi,649,0,0,649,1,1264,6.23,56.5855165,0.152408663,115479,16416,32300,38.04370714,9.871924766,1204235.939,4.7,73,5.06
25214,???,??? ???,Shiga,Shiga-ken Maibara-shi,Maibara-shi,187,0,0,188,2,1246,6.98,63.02802843,0.019970045,40060,6504,33900,43.29629821,9.111333,1252202.571,4,59,-22.07
25383,???,??? ???,Shiga,Shiga-ken Hino-cho,Hino-cho,373,0,0,373,1,1243,6.62,52.92867466,0.061215566,22870,5631,31200,32.79111607,7.477044163,1148773.021,4.2,73,-22.92
25384,???,??? ???,Shiga,Shiga-ken Ryuo-cho,Ryuo-cho,109,0,0,109,1,1280,6.34,35.78167116,0.147104367,12916,2908,,32.79111607,7.89718179,1376825.72,4.1,113,-10.7
25425,???,??? ???,Shiga,Shiga-ken Aisho-cho,Aisho-cho,171,0,0,171,1,1246,6.11,24.71673254,0,20118,2857,21200,43.29629821,10.28929317,1181396.113,5.1,71,-14.42
25441,???,??? ???,Shiga,Shiga-ken Toyosato-cho,Toyosato-cho,54,0,0,54,1,1260,6.22,0,0.039651071,7566,773,15400,43.29629821,13.08485329,920562.5165,9.2,42,-18.41
25442,???,??? ???,Shiga,Shiga-ken Kora-cho,Kora-cho,33,0,0,33,1,1243,6.63,12.84875184,0.04,7500,1185,10700,43.29629821,5.2,1010023.333,8.3,41,-31.78
25443,???,??? ???,Shiga,Shiga-ken Taga-cho,Taga-cho,42,0,0,42,1,1151,7.08,85.44103583,0.141734313,7761,1938,27600,43.29629821,6.829016879,1157643.86,7.5,68,-22.3
26100,???,??? ???,Kyoto,Kyoto-fu Kyoto-shi,Kyoto-shi,2192,0,4,2706,4,1245,5.64,73.64415992,0.237785911,1474015,21657,208300,31.83807471,22.36205195,1344324.318,6.4,76,1.39
26201,????,??? ????,Kyoto,Kyoto-fu Fukuchiyama-shi,Fukuchiyama-shi,216,0,0,216,1,1165,6.22,75.59585211,0.308843469,79652,13024,34100,56.49675018,15.07808969,1138876.751,4.8,56,15.75
26202,???,??? ???,Kyoto,Kyoto-fu Maizuru-shi,Maizuru-shi,61,0,2,65,3,1144,7.49,78.7352125,0.453371528,88669,7220,63600,56.49675018,13.29664257,1209663.219,4.9,72,15.22
26203,???,??? ???,Kyoto,Kyoto-fu Ayabe-shi,Ayabe-shi,183,0,0,183,1,1154,6.11,76.66445795,0.142314991,35836,8055,53000,56.49675018,11.32938944,1028554.973,5.6,51,23.63
26204,???,??? ???,Kyoto,Kyoto-fu Uji-shi,Uji-shi,46,0,0,46,1,1273,5.62,49.99259808,0.102843219,189609,3367,124900,30.3003094,16.3072428,1357372.725,6.1,86,7.42
26205,???,??? ???,Kyoto,Kyoto-fu Miyazu-shi,Miyazu-shi,133,0,0,133,1,1116,6.92,79.22277345,0.481251253,19948,3477,27500,56.49675018,12.53258472,1020752.156,3.9,44,-39.5
26206,???,??? ???,Kyoto,Kyoto-fu Kameoka-shi,Kameoka-shi,443,0,0,443,1,1227,6.62,68.0391285,0.143940952,92399,7118,85900,33.14051721,15.01098497,1192893.917,5.7,60,5.01
26207,???,??? ???,Kyoto,Kyoto-fu Joyo-shi,Joyo-shi,33,0,1,34,2,1285,5.47,28.80268784,0.057473419,80037,2258,120900,30.3003094,13.58121869,1283733.886,6.3,69,-11.81
26208,???,??? ???,Kyoto,Kyoto-fu Muko-shi,Muko-shi,10,0,0,10,1,1282,5.65,10.69100391,0.057060816,54328,664,198500,31.63354011,18.73803564,1377738.606,7.1,73,-17.17
26209,????,??? ????,Kyoto,Kyoto-fu Nagaokakyo-shi,Nagaokakyo-shi,8,0,0,8,1,1284,5.66,41.29301356,0.189118782,79844,1116,187200,31.63354011,11.59761535,1556814.488,7,89,-37.47
26210,???,??? ???,Kyoto,Kyoto-fu Yawata-shi,Yawata-shi,61,0,0,61,1,1268,5.3,6.770619614,0.126638555,74227,2261,105500,30.3003094,20.06008595,1298532.987,8.3,72,6.15
26211,????,??? ????,Kyoto,Kyoto-fu Kyotanabe-shi,Kyotanabe-shi,78,0,0,78,1,1290,5.37,30.01863065,0.072154322,67910,2972,119700,30.3003094,18.89265204,1330880.106,5.3,79,-1.62
26212,????,??? ????,Kyoto,Kyoto-fu Kyotango-shi,Kyotango-shi,101,0,0,101,1,1116,6.92,74.20891121,0.064365324,59038,11745,12600,56.49675018,7.842406586,892349.8425,5.3,37,-12.07
26213,???,??? ???,Kyoto,Kyoto-fu Nantan-shi,Nantan-shi,267,0,1,268,2,1216,6.52,87.33429605,0.170386778,35214,7527,36900,33.14051721,11.69989209,968431.2773,5.3,36,-12
26214,????,??? ????,Kyoto,Kyoto-fu Kizugawa-shi,Kizugawa-shi,155,0,0,155,1,1290,5.5,40.8012218,0.101776064,69761,4926,72800,30.3003094,13.10187641,1404669.213,6.3,69,#N/A
26303,????,??? ????,Kyoto,Kyoto-fu Oyamazaki-cho,Oyamazaki-cho,7,0,0,7,1,1281,5.56,31.49078727,0.132266384,15121,408,154000,31.63354011,13.16050526,1416858.012,6.6,90,45.28
26322,????,??? ????,Kyoto,Kyoto-fu Kumiyama-cho,Kumiyama-cho,21,0,0,21,1,1287,5.08,1.01010101,0.075405304,15914,1363,95200,30.3003094,34.37225085,1242731.934,6.8,121,-10.4
26343,???,??? ???,Kyoto,Kyoto-fu Ide-cho,Ide-cho,12,0,0,12,1,1261,5.61,60.82130966,0.153900793,8447,706,37900,30.3003094,17.99455428,1312917.13,10.4,42,-41.8
26344,?????,??? ?????,Kyoto,Kyoto-fu Ujitawara-cho,Ujitawara-cho,124,0,0,124,1,1243,6.1,75.62650189,0.329523221,9711,1377,30300,30.3003094,11.53331274,1298967.769,4.7,69,-23.77
26364,???,??? ???,Kyoto,Kyoto-fu Kasagi-cho,Kasagi-cho,7,0,0,8,2,1242,5.98,79.80483666,0.12300123,1626,406,12200,30.3003094,14.7601476,1043090.406,10.8,27,20.79
26365,???,??? ???,Kyoto,Kyoto-fu Wazuka-cho,Wazuka-cho,18,0,0,18,1,1247,6.14,73.9170649,0.223114681,4482,1538,20300,30.3003094,8.032128514,955298.3043,9.2,23,-60.2
26366,???,??? ???,Kyoto,Kyoto-fu Seika-cho,Seika-cho,40,0,0,40,1,1295,5.46,21.31722525,0.148751052,35630,1692,85700,30.3003094,15.18383385,1555444.204,5.5,73,51.1
26367,????,??? ????,Kyoto,Kyoto-fu Minamiyamashiro-mura,Minamiyamashiro-mura,23,0,0,23,1,1248,6.08,71.95140944,0.097465887,3078,1775,12900,30.3003094,10.72124756,1104840.481,5.1,29,91.25
26407,????,??? ????,Kyoto,Kyoto-fu Kyotamba-cho,Kyotamba-cho,725,0,0,725,1,1157,6.3,82.76635761,0.184337656,15732,5206,14200,33.14051721,12.39511823,952833.2062,5.6,31,-12.09
26463,???,??? ???,Kyoto,Kyoto-fu Ine-cho,Ine-cho,0,1,0,1,1,1079,6.83,81.91935484,0.082987552,2410,1101,3000,56.49675018,6.22406639,773956.0166,3.8,12,11.13
26465,????,??? ????,Kyoto,Kyoto-fu Yosano-cho,Yosano-cho,47,0,0,47,1,1114,6.7,75.87817638,0.098064296,23454,2584,20100,56.49675018,6.736590773,869666.5388,5.7,34,-13.54
27100,???,??? ???,Osaka,Osaka-fu Osaka-shi,Osaka-shi,493,0,4,497,2,1317,5.51,0,0.505343836,2665314,22247,,32.74106815,30.98134028,1241590.994,9.1,94,-2.48
27140,??,??? ??,Osaka,Osaka-fu Sakai-shi,Sakai-shi,262,0,2,264,2,1330,5.54,2.706847123,0.218298601,841966,14554,,31.29683949,21.22413494,1293140.109,7.3,83,248.81
27202,????,??? ????,Osaka,Osaka-fu Kishiwada-shi,Kishiwada-shi,185,0,0,185,1,1335,5.85,27.06028761,0.150074786,199234,5318,,36.30822016,23.15869781,1150818.344,6.9,60,39.34
27203,???,??? ???,Osaka,Osaka-fu Toyonaka-shi,Toyonaka-shi,80,0,0,81,2,1312,5.6,0.054975261,0.137154833,389341,3636,,37.127309,16.11440871,1663708.448,6.4,96,-22.38
27204,???,??? ???,Osaka,Osaka-fu Ikeda-shi,Ikeda-shi,14,0,0,14,1,1298,6.32,25.07922137,0.156386418,104229,1647,,34.33999548,15.29324852,1581499.544,6.8,89,-48.95
27205,???,??? ???,Osaka,Osaka-fu Suita-shi,Suita-shi,49,0,0,49,1,1309,5.37,0.581556356,0.214166465,355798,3581,,33.29815528,17.72916093,1738456.939,6.2,106,-29.12
27206,????,??? ????,Osaka,Osaka-fu Izumiotsu-shi,Izumiotsu-shi,17,0,0,17,1,1337,5.75,0,0.081240006,77548,1326,,36.30822016,23.7272399,1205867.991,7.1,73,5.99
27207,???,??? ???,Osaka,Osaka-fu Takatsuki-shi,Takatsuki-shi,73,0,0,73,1,1288,5.37,45.68417054,0.189445348,357359,5737,,23.0341739,13.31714047,1431544.763,6.9,80,-29.84
27208,???,??? ???,Osaka,Osaka-fu Kaizuka-shi,Kaizuka-shi,76,0,0,76,1,1329,5.89,40.35007956,0.119311968,90519,2615,,,21.08949502,1148817.287,8,72,-1.82
27209,???,??? ???,Osaka,Osaka-fu Moriguchi-shi,Moriguchi-shi,14,0,0,14,1,1308,5.32,0,0.379012522,146697,1273,,,21.86820453,1155110.561,8.1,81,1.23
27210,???,??? ???,Osaka,Osaka-fu Hirakata-shi,Hirakata-shi,165,0,0,165,1,1291,5.17,11.20159803,0.170352323,407978,5927,,21.98733502,13.99585272,1411145.361,7.4,86,19.63
